Type,Line,Space,ID,Origin,InitialOrigin,Reference1,Reference2,Reference3,Tags,Roles,MaxUnauthorised,NumberReference1,NumberReference2,NumberReference3
Image,428,32,a9c0eaef-556a-42b1-92cd-36844f21d93c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/33-Zutphen-Oost.jpg,,waterstaatskaart,3,1,,,-1,428,,
Image,429,32,80e75e45-0200-4d7e-b280-a1434d53e6cd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/33-Zutphen-West.jpg,,waterstaatskaart,3,1,,,-1,429,,
Image,430,32,42860317-0e2b-4507-b093-8b903a80e0c5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/34-Groenlo-Oost.jpg,,waterstaatskaart,3,1,,,-1,430,,
Image,431,32,e1db6edb-9017-4945-8b1d-1ad84259625d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/34-Groenlo-West.jpg,,waterstaatskaart,3,1,,,-1,431,,
Image,432,32,41317872-266c-47da-a96c-31a7a9a72634,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/36-Goedereede.jpg,,waterstaatskaart,3,1,,,-1,432,,
Image,433,32,64b92ae1-2f84-4900-bb66-5d94fee1b047,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/37-Rotterdam-Oost-1966.jpg,,waterstaatskaart,3,1,,,-1,433,,
Image,434,32,fae2eb6f-c6c8-47b4-8a50-d50e61d490ee,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/37-Rotterdam-West.jpg,,waterstaatskaart,3,1,,,-1,434,,
Image,435,32,d96e4b88-4301-44b2-b5cf-4cf4a8e6107f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/38-Gorinchem-Oost.jpg,,waterstaatskaart,3,1,,,-1,435,,
Image,436,32,46c52a8a-17c1-41e7-9fc0-6da05a4c53e8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/38-Gorinchem-West.jpg,,waterstaatskaart,3,1,,,-1,436,,
Image,437,32,ef11a8b4-91d7-4401-9c96-dee281b0703c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/39-Rhenen-Oost.jpg,,waterstaatskaart,3,1,,,-1,437,,
Image,438,32,de35d1ed-feae-43d0-95da-3dca97684395,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/39-Rhenen-West.jpg,,waterstaatskaart,3,1,,,-1,438,,
Image,439,32,dd536914-54f4-468f-abde-437138b3530d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/40-Arnhem-Oost.jpg,,waterstaatskaart,3,1,,,-1,439,,
Image,440,32,4d4ad433-0060-4257-ae60-dc29059f1f48,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/40-Arnhem-West.jpg,,waterstaatskaart,3,1,,,-1,440,,
Image,441,32,11131238-3fe7-40aa-bced-19e35043e820,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/41-Aalten-Oost.jpg,,waterstaatskaart,3,1,,,-1,441,,
Image,442,32,a0e76aff-d494-4b21-a5f7-566cc8a28319,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/41-Aalten-West.jpg,,waterstaatskaart,3,1,,,-1,442,,
Image,443,32,980624ea-96e0-439f-abe4-991004fd1bed,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/42-Zierikzee-Oost.jpg,,waterstaatskaart,3,1,,,-1,443,,
Image,444,32,e682cd41-f044-4979-8918-bcd84ee90054,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/42-Zierikzee-West.jpg,,waterstaatskaart,3,1,,,-1,444,,
Image,445,32,0128118b-6593-4124-a403-980702c6b625,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/43-Willemstad-Oost.jpg,,waterstaatskaart,3,1,,,-1,445,,
Image,446,32,50447ac2-fc73-40d5-824f-71876e859532,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/43-Willemstad-West.jpg,,waterstaatskaart,3,1,,,-1,446,,
Image,447,32,63bece81-8f52-4569-bb09-706c4c450bc5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/44-Geertruidenberg-Oost.jpg,,waterstaatskaart,3,1,,,-1,447,,
Image,448,32,224a148f-8867-4b00-8d9c-8b25ef754968,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/44-Geertruidenberg-West.jpg,,waterstaatskaart,3,1,,,-1,448,,
Image,449,32,acc1ccea-2857-459f-9ee4-60c5bd8b8b4d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/45-s-Hertogenbosch-Oost.jpg,,waterstaatskaart,3,1,,,-1,449,,
Image,450,32,bc686606-8230-40e5-9625-4197aa5398ff,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/45-s-Hertogenbosch-West.jpg,,waterstaatskaart,3,1,,,-1,450,,
Image,451,32,08907114-ab47-4681-b67b-1496f243b943,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/46-Vierlingsbeek.jpg,,waterstaatskaart,3,1,,,-1,451,,
Image,452,32,e3c98935-8d3f-4d00-a04b-6d0262b758ac,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/47-Cadzand.jpg,,waterstaatskaart,3,1,,,-1,452,,
Image,453,32,d9746bf0-10a4-41fd-b4ee-e5dce6ddc212,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/48-Middelburg-Oost.jpg,,waterstaatskaart,3,1,,,-1,453,,
Image,454,32,34710795-184c-444d-94e1-33ef56bab73a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/48-Middelburg-West.jpg,,waterstaatskaart,3,1,,,-1,454,,
Image,455,32,8822d4cf-9b36-4f01-96e4-1fcbe4fd7ea5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/49-Bergen-op-Zoom-Oost.jpg,,waterstaatskaart,3,1,,,-1,455,,
Image,456,32,ce4543b6-c825-4100-8d9c-abd7fcf9c005,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/49-Bergen-op-Zoom-West.jpg,,waterstaatskaart,3,1,,,-1,456,,
Image,457,32,934e310f-9619-405c-b2f5-fb90148f54c8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/50-Breda-Oost.jpg,,waterstaatskaart,3,1,,,-1,457,,
Image,458,32,62454ebd-b494-42e2-82e5-a01828e902ef,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/50-Breda-West.jpg,,waterstaatskaart,3,1,,,-1,458,,
Image,459,32,9e55eb0e-0ffe-4f4b-a5b8-cc06fa58f2cf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/51-Eindhoven-Oost.jpg,,waterstaatskaart,3,1,,,-1,459,,
Image,460,32,8807f9b8-ad7e-4fca-b994-b460fd627f5e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/51-Eindhoven-West.jpg,,waterstaatskaart,3,1,,,-1,460,,
Image,461,32,bf7aa6c1-6219-42f0-8517-c4331d931e61,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/52-Venlo-Oost.jpg,,waterstaatskaart,3,1,,,-1,461,,
Image,462,32,d8c0e454-392c-4b6a-ad5b-f7a146f8e95f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/52-Venlo-West.jpg,,waterstaatskaart,3,1,,,-1,462,,
Image,463,32,d96c9189-f2f7-4c4d-ba73-46fcccfcb9d0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/53-Sluis.jpg,,waterstaatskaart,3,1,,,-1,463,,
Image,464,32,7cecdaf2-54e0-4f4c-af3c-ded9b739d6b3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/54-Neuzen-Oost.jpg,,waterstaatskaart,3,1,,,-1,464,,
Image,465,32,9edc1008-d6e9-47e0-b000-8ccb747b448d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/54-Neuzen-West.jpg,,waterstaatskaart,3,1,,,-1,465,,
Image,466,32,b0868f11-eafa-4038-901c-539e84cb1ba4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/55-Hulst.jpg,,waterstaatskaart,3,1,,,-1,466,,
Image,467,32,67a53423-1b7a-4c9e-8aca-256f32672b6b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/57-Valkenswaard-Oost.jpg,,waterstaatskaart,3,1,,,-1,467,,
Image,468,32,46865836-d00b-47ce-a1b4-083ea1704eb8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/57-Valkenswaard-West.jpg,,waterstaatskaart,3,1,,,-1,468,,
Image,469,32,76580862-ea44-469b-b982-eca554ace713,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/58-Roermond-Oost.jpg,,waterstaatskaart,3,1,,,-1,469,,
Image,470,32,e2af8e8e-be6a-4e76-813f-2660e0365014,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/58-Roermond-West.jpg,,waterstaatskaart,3,1,,,-1,470,,
Image,471,32,4c0aac7c-4323-471c-9b40-ebca5eec2aa1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/60-Sittard.jpg,,waterstaatskaart,3,1,,,-1,471,,
Image,472,32,6b4562de-aa1c-4fb1-9d12-a761cc1fa17c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/61-62-Maastricht.jpg,,waterstaatskaart,3,1,,,-1,472,,
Image,473,32,144e7ec3-f7df-409e-8a73-d94686fc8d59,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/derde-editie/62-Heerlen.jpg,,waterstaatskaart,3,1,,,-1,473,,
Image,474,32,3d73683b-7205-42f3-b1df-a9aabca53414,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/39-Rhenen-Oost.jpg,,waterstaatskaart,3,2,,,-1,474,,
Image,475,32,62a7125c-d5a7-49c5-b02a-7d46a544992a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/52-Venlo-West.jpg,,waterstaatskaart,3,2,,,-1,475,,
Image,476,32,27921294-3999-4338-8767-b7348ca29734,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/53-Sluis.jpg,,waterstaatskaart,3,2,,,-1,476,,
Image,477,32,09fdebab-1cb1-4d60-942d-96e743efd60e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/54-Terneuzen-Oost.jpg,,waterstaatskaart,3,2,,,-1,477,,
Image,478,32,0b115c29-ee15-4e14-9646-9541e6b25abb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/54-Terneuzen-West.jpg,,waterstaatskaart,3,2,,,-1,478,,
Image,479,32,8cb32c52-8b1c-4ba1-89de-46adec096681,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/55-Hulst-West.jpg,,waterstaatskaart,3,2,,,-1,479,,
Image,480,32,3bed61e1-59b9-4942-bf27-40888bcedd9a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/56-Herentals-Oost.jpg,,waterstaatskaart,3,2,,,-1,480,,
Image,481,32,543cfc02-132b-487a-9204-579e74ac7b14,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/57-Valkenswaard-Oost.jpg,,waterstaatskaart,3,2,,,-1,481,,
Image,482,32,49af9b54-3aa2-40e2-8d51-59247a9aaf75,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/3e/edit-3bis/57-Valkenswaard-West.jpg,,waterstaatskaart,3,2,,,-1,482,,
Image,483,32,80a18031-e5fd-4234-812a-32d96e507354,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/01-Ameland-Oost.jpg,,waterstaatskaart,4,,,,-1,483,,
Image,484,32,8b404aa7-8a1f-4e68-82fb-6b0759c2a6ec,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/01-Ameland-West.jpg,,waterstaatskaart,4,,,,-1,484,,
Image,485,32,b78a0278-365a-43db-b1b6-6657e3073d87,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/02-Schiermonnikoog-Oost.jpg,,waterstaatskaart,4,,,,-1,485,,
Image,486,32,1c23bac6-2db0-416c-8f2f-44a9aeb09424,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/02-Schiermonnikoog-West.jpg,,waterstaatskaart,4,,,,-1,486,,
Image,487,32,33873094-d553-4d80-b890-6e3765ceb216,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/03-Uithuizen-Oost.jpg,,waterstaatskaart,4,,,,-1,487,,
Image,488,32,4eeb49cd-b290-4927-bcc0-09e209aca4e8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/03-Uithuizen-West.jpg,,waterstaatskaart,4,,,,-1,488,,
Image,489,32,273782c8-78a3-4175-b38f-c92329489701,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/04-Vlieland-Oost.jpg,,waterstaatskaart,4,,,,-1,489,,
Image,490,32,4785df1c-315f-4e94-9a41-2025e6244237,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/04-Vlieland-West.jpg,,waterstaatskaart,4,,,,-1,490,,
Image,491,32,40c43611-5607-4e41-aad0-b8e930c64c53,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/05-Harlingen-Oost.jpg,,waterstaatskaart,4,,,,-1,491,,
Image,492,32,3731cef8-9792-449d-9fa6-f6e2f1e8342b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/05-Harlingen-West.jpg,,waterstaatskaart,4,,,,-1,492,,
Image,493,32,9a99ae9f-f8cc-4a56-bc58-c8d67d06eab8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/06-Leeuwarden-Oost.jpg,,waterstaatskaart,4,,,,-1,493,,
Image,494,32,b79e19aa-1572-494d-bfa8-431c7ecf3263,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/06-Leeuwarden-West.jpg,,waterstaatskaart,4,,,,-1,494,,
Image,495,32,8ad93e60-9fb3-45d5-9927-1a57c729f12c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/07-Groningen-Oost.jpg,,waterstaatskaart,4,,,,-1,495,,
Image,496,32,904e0bc2-7c40-49ca-b053-6fbede5c9636,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/07-Groningen-West.jpg,,waterstaatskaart,4,,,,-1,496,,
Image,497,32,6a2b69d8-8d21-425d-a798-38241526a45d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/4e/geogegevens/08-Nieuweschans.jpg,,waterstaatskaart,4,,,,-1,497,,
